"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.360238278E0;-1.302445769E0;1.101332784E0;9.567230225E0;9.718085874E0
1.365273614E0;-1.283292055E0;1.120486379E0;9.653421402E0;9.802595217E0
1.370278434E0;-1.302445769E0;1.139639974E0;9.615114212E0;9.769624638E0
1.375344287E0;-1.244984865E0;1.120486379E0;9.615114212E0;9.759912825E0
1.380379623E0;-1.331176162E0;1.177947283E0;9.653421402E0;9.815708560E0
1.385414960E0;-1.273715258E0;1.158793569E0;9.682151794E0;9.834084424E0
1.390419779E0;-1.312022567E0;1.158793569E0;9.682151794E0;9.839119326E0
1.395455116E0;-1.340752959E0;1.130063176E0;9.624691010E0;9.783114959E0
1.400490452E0;-1.264138460E0;1.120486379E0;9.682151794E0;9.828407762E0
1.405525788E0;-1.283292055E0;1.043871999E0;9.710882187E0;9.850773579E0
1.410530607E0;-1.388636947E0;1.101332784E0;9.749189377E0;9.908982792E0
1.415565945E0;-1.388636947E0;1.120486379E0;9.758766174E0;9.920550365E0
1.420601281E0;-1.359906554E0;1.120486379E0;9.662998199E0;9.822340340E0
1.425636617E0;-1.273715258E0;1.168370485E0;9.701305389E0;9.854073595E0
1.430641436E0;-1.254561663E0;1.024718285E0;9.758766174E0;9.892294465E0
1.435676773E0;-1.312022567E0;1.130063176E0;9.730035782E0;9.882916691E0
1.440712109E0;-1.225831270E0;1.072602391E0;9.758766174E0;9.893768515E0
1.445747445E0;-1.216254473E0;1.082179189E0;9.672574997E0;9.808623441E0
1.450752265E0;-1.312022567E0;1.120486379E0;9.653421402E0;9.806397795E0
1.455787602E0;-1.283292055E0;1.158793569E0;9.749189377E0;9.901329938E0
1.460822938E0;-1.235408068E0;1.216254473E0;9.595960617E0;9.751305974E0
1.465858274E0;-1.283292055E0;1.139639974E0;9.691728592E0;9.842521063E0
1.470863093E0;-1.244984865E0;1.130063176E0;9.739612579E0;9.883677620E0
1.475898431E0;-1.331176162E0;1.130063176E0;9.758766174E0;9.913757613E0
1.480933767E0;-1.302445769E0;1.197100878E0;9.634267807E0;9.795332137E0
1.485938586E0;-1.273715258E0;1.158793569E0;9.662998199E0;9.815227318E0
1.490973922E0;-1.264138460E0;1.216254473E0;9.672574997E0;9.830362560E0
1.496009259E0;-1.302445769E0;1.110909581E0;9.701305389E0;9.851183246E0
1.501044595E0;-1.302445769E0;1.120486379E0;9.691728592E0;9.842837894E0
1.506079931E0;-1.273715258E0;1.158793569E0;9.739612579E0;9.890662581E0
1.511084751E0;-1.273715258E0;1.101332784E0;9.720458984E0;9.865222112E0
1.516120088E0;-1.359906554E0;1.149216771E0;9.682151794E0;9.844496350E0
1.521155424E0;-1.244984865E0;1.120486379E0;9.758766174E0;9.901464250E0
1.526160243E0;-1.235408068E0;1.158793569E0;9.797073364E0;9.942418324E0
1.531195579E0;-1.235408068E0;1.139639974E0;9.701305389E0;9.845828488E0
1.536230916E0;-1.254561663E0;1.063025594E0;9.710882187E0;9.849120835E0
1.541266253E0;-1.254561663E0;1.177947283E0;9.777919769E0;9.928202243E0
1.546271072E0;-1.331176162E0;1.072602391E0;9.758766174E0;9.907372160E0
1.551306408E0;-1.264138460E0;1.139639974E0;9.739612579E0;9.887207822E0
1.556341745E0;-1.273715258E0;1.091755986E0;9.710882187E0;9.854720419E0
1.561377081E0;-1.197100878E0;1.101332784E0;9.691728592E0;9.827287902E0
1.566381901E0;-1.206677675E0;1.168370485E0;9.653421402E0;9.798454234E0
1.571417237E0;-1.187524080E0;1.101332784E0;9.643844604E0;9.778900045E0
1.576452574E0;-1.187524080E0;1.120486379E0;9.672574997E0;9.809404173E0
1.581487910E0;-1.235408068E0;1.120486379E0;9.691728592E0;9.834191676E0
1.586492729E0;-1.273715258E0;1.110909581E0;9.710882187E0;9.856860733E0
1.591528065E0;-1.216254473E0;1.101332784E0;9.672574997E0;9.810755114E0
1.596563402E0;-1.283292055E0;1.158793569E0;9.615114212E0;9.769342984E0
1.601568221E0;-1.331176162E0;1.130063176E0;9.643844604E0;9.800653627E0
1.606603558E0;-1.350329757E0;1.235408068E0;9.739612579E0;9.910079553E0
1.611638894E0;-1.302445769E0;1.158793569E0;9.576807022E0;9.734187190E0
1.616674231E0;-1.244984865E0;1.120486379E0;9.624691010E0;9.769347679E0
1.621679050E0;-1.264138460E0;1.206677675E0;9.672574997E0;9.829182272E0
1.626714387E0;-1.340752959E0;1.187524080E0;9.777919769E0;9.940600935E0
1.631749723E0;-1.216254473E0;1.206677675E0;9.682151794E0;9.832568806E0
1.636785060E0;-1.350329757E0;1.197100878E0;9.672574997E0;9.839468890E0
1.641789878E0;-1.225831270E0;1.225831270E0;9.749189377E0;9.902121899E0
1.646825215E0;-1.273715258E0;1.158793569E0;9.710882187E0;9.862372227E0
1.651860551E0;-1.235408068E0;1.216254473E0;9.749189377E0;9.902131162E0
1.656865371E0;-1.283292055E0;1.177947283E0;9.682151794E0;9.837604468E0
