"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
4.715375290E-1;9.576807022E-1;8.044517636E-1;9.883264542E0;9.962088785E0
4.765728660E-1;9.385270476E-1;8.427590132E-1;9.787496567E0;9.868442877E0
4.816082040E-1;8.810662031E-1;8.331822157E-1;9.691728592E0;9.767296113E0
4.866130240E-1;9.385270476E-1;7.948749661E-1;9.595960617E0;9.674457059E0
4.916483610E-1;8.810662031E-1;8.044517636E-1;9.481039047E0;9.555810887E0
4.966836980E-1;8.619126081E-1;8.331822157E-1;9.461885452E0;9.537523906E0
5.016885190E-1;8.619126081E-1;7.565677166E-1;9.481039047E0;9.550151280E0
5.067238570E-1;7.948749661E-1;8.619126081E-1;9.481039047E0;9.553262321E0
5.117591940E-1;8.714894056E-1;9.193734527E-1;9.490615845E0;9.574786183E0
5.167945310E-1;7.661445141E-1;8.810662031E-1;9.567230225E0;9.638212969E0
5.217993510E-1;8.331822157E-1;9.385270476E-1;9.672574997E0;9.753652275E0
5.268346900E-1;8.044517636E-1;9.864110947E-1;9.749189377E0;9.831929770E0
5.318700270E-1;9.002198577E-1;1.024718285E0;9.825803757E0;9.920023328E0
5.368748470E-1;9.097966552E-1;9.959878922E-1;9.921571732E0;1.001285711E1
5.419101840E-1;9.481038451E-1;9.672574997E-1;1.004607010E1;1.013696268E1
5.469455220E-1;9.002198577E-1;9.097966552E-1;9.979032516E0;1.006077610E1
5.519503420E-1;9.289502501E-1;8.810662031E-1;9.931148529E0;1.001333797E1
5.569856800E-1;8.714894056E-1;8.714894056E-1;9.883264542E0;9.959814535E0
5.620210170E-1;7.278373241E-1;8.714894056E-1;9.864110947E0;9.929245980E0
5.670563550E-1;7.565677166E-1;7.757213712E-1;9.825803757E0;9.885370900E0
5.720611740E-1;7.757213712E-1;7.469909191E-1;9.787496567E0;9.846564280E0
5.770965120E-1;6.512228847E-1;7.565677166E-1;9.710882187E0;9.762055050E0
5.821318490E-1;6.416460276E-1;7.948749661E-1;9.710882187E0;9.764464588E0
5.871366700E-1;5.554547906E-1;7.374141216E-1;9.624691010E0;9.668866875E0
5.921720070E-1;6.224924326E-1;8.140285611E-1;9.624691010E0;9.679091711E0
5.972073450E-1;5.841852427E-1;7.469909191E-1;9.720458984E0;9.766605894E0
6.022121650E-1;6.320692301E-1;7.182605267E-1;9.576807022E0;9.624481411E0
6.072475020E-1;7.661445141E-1;7.182605267E-1;9.710882187E0;9.767502672E0
6.122828390E-1;7.565677166E-1;7.757213712E-1;9.682151794E0;9.742597278E0
6.172876600E-1;8.044517636E-1;7.374141216E-1;9.854534149E0;9.914775112E0
6.223229980E-1;7.661445141E-1;7.948749661E-1;9.931148529E0;9.992322790E0
6.273583350E-1;8.331822157E-1;8.331822157E-1;1.011310768E1;1.018151915E1
6.323936720E-1;9.193734527E-1;7.948749661E-1;1.016099167E1;1.023341710E1
6.373984920E-1;9.289502501E-1;8.714894056E-1;1.018014526E1;1.025952240E1
6.424338300E-1;9.576807022E-1;8.810662031E-1;1.016099167E1;1.024398271E1
6.474691680E-1;1.110909581E0;9.002198577E-1;1.014183807E1;1.024213822E1
6.524739880E-1;1.110909581E0;8.906430602E-1;1.004607010E1;1.014647178E1
6.575093250E-1;1.139639974E0;8.810662031E-1;9.940725327E0;1.004455459E1
6.625446630E-1;1.187524080E0;8.619126081E-1;9.931148529E0;1.003896498E1
6.675494830E-1;1.158793569E0;9.097966552E-1;9.854534149E0;9.964054184E0
6.725848210E-1;1.187524080E0;8.523358107E-1;9.730035782E0;9.839221823E0
6.776201580E-1;1.187524080E0;8.331822157E-1;9.653421402E0;9.761810837E0
6.826249780E-1;1.197100878E0;8.140285611E-1;9.557653427E0;9.666666025E0
6.876603150E-1;1.120486379E0;8.523358107E-1;9.490615845E0;9.594464819E0
6.926956530E-1;1.158793569E0;8.331822157E-1;9.394847870E0;9.502639719E0
6.977309900E-1;1.283292055E0;8.236053586E-1;9.442731857E0;9.565058767E0
7.027358110E-1;1.264138460E0;8.714894056E-1;9.375694275E0;9.500588559E0
7.077711480E-1;1.350329757E0;8.523358107E-1;9.538499832E0;9.671238071E0
7.128064860E-1;1.388636947E0;9.481038451E-1;9.567230225E0;9.713861624E0
7.178113050E-1;1.503558636E0;9.481038451E-1;9.777919769E0;9.938174102E0
7.228466430E-1;1.455674648E0;9.576807022E-1;9.825803757E0;9.979106196E0
7.278819800E-1;1.407790542E0;9.193734527E-1;9.864110947E0;1.000638829E1
7.328868010E-1;1.283292055E0;8.906430602E-1;9.950302124E0;1.007216938E1
7.379221380E-1;1.398213744E0;8.140285611E-1;9.825803757E0;9.958115466E0
7.429574760E-1;1.321599364E0;8.714894056E-1;9.883264542E0;1.000924756E1
7.479928130E-1;1.244984865E0;8.810662031E-1;9.883264542E0;1.000025915E1
7.529976330E-1;1.187524080E0;7.757213712E-1;9.758766174E0;9.861311999E0
7.580329700E-1;1.101332784E0;8.236053586E-1;9.653421402E0;9.750887367E0
7.630683090E-1;1.130063176E0;7.757213712E-1;9.595960617E0;9.693360954E0
7.680731290E-1;1.015141487E0;7.948749661E-1;9.634267807E0;9.720157130E0
