"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.499642009E0;-3.734954596E-1;6.512228847E-1;9.797073364E0;9.825794452E0
1.504677344E0;-2.873041928E-1;6.799532771E-1;9.758766174E0;9.786643827E0
1.509682163E0;-2.968810201E-1;6.607996821E-1;9.844957352E0;9.871574333E0
1.514717498E0;-2.777273953E-1;6.416460276E-1;9.777919769E0;9.802885144E0
1.519752834E0;-3.447650373E-1;6.320692301E-1;9.787496567E0;9.813942301E0
1.524788169E0;-3.543418646E-1;6.129156351E-1;9.816226959E0;9.841724211E0
1.529823504E0;-2.777273953E-1;5.841852427E-1;9.816226959E0;9.837515775E0
1.534828323E0;-2.968810201E-1;6.129156351E-1;9.797073364E0;9.820715372E0
1.539863659E0;-3.160346150E-1;6.224924326E-1;9.816226959E0;9.841020599E0
1.544898994E0;-2.873041928E-1;6.512228847E-1;9.787496567E0;9.813344180E0
1.549934329E0;-3.543418646E-1;6.320692301E-1;9.873687744E0;9.900241378E0
1.554939148E0;-3.064578176E-1;6.991068721E-1;9.730035782E0;9.759931513E0
1.559974484E0;-3.256114423E-1;6.991068721E-1;9.720458984E0;9.751004876E0
1.565009819E0;-3.256114423E-1;5.841852427E-1;9.787496567E0;9.810320293E0
1.570045154E0;-2.681505978E-1;7.182605267E-1;9.835380554E0;9.865217361E0
1.575080490E0;-3.447650373E-1;6.320692301E-1;9.787496567E0;9.813942301E0
1.580085308E0;-3.160346150E-1;7.278373241E-1;9.806650162E0;9.838699733E0
1.585120644E0;-3.543418646E-1;6.416460276E-1;9.816226959E0;9.843555226E0
1.590155979E0;-3.064578176E-1;5.841852427E-1;9.825803757E0;9.847924058E0
