"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
4.667612782E1;1.532289088E-1;1.637633920E0;9.394847870E0
4.668116315E1;1.436520964E-1;1.628057122E0;9.346963882E0
4.668619849E1;2.011129409E-1;1.656787634E0;9.203310966E0
4.669123382E1;2.011129409E-1;1.733402014E0;9.203310966E0
4.669626915E1;1.723825186E-1;1.695094824E0;9.385271072E0
4.670127397E1;1.628057212E-1;1.675941229E0;9.433155060E0
4.670630930E1;2.777273953E-1;1.618480325E0;9.519346237E0
4.671134463E1;3.639186621E-1;1.656787634E0;9.643844604E0
4.671637996E1;2.873041928E-1;1.733402014E0;9.797073364E0
4.672141530E1;2.585737705E-1;1.790862918E0;9.864110947E0
4.672642011E1;2.681505978E-1;1.733402014E0;9.749189377E0
4.673145544E1;2.394201756E-1;1.695094824E0;9.797073364E0
4.673649078E1;2.202665508E-1;1.857900500E0;9.758766174E0
4.674152611E1;1.723825186E-1;1.675941229E0;9.730035782E0
4.674653093E1;1.244984865E-1;1.647210717E0;9.768342972E0
4.675156626E1;1.244984865E-1;1.781286120E0;9.749189377E0
4.675660159E1;1.436520964E-1;1.752555609E0;9.682151794E0
4.676163692E1;1.340752989E-1;1.800439715E0;9.595960617E0
4.676667226E1;1.436520964E-1;1.675941229E0;9.519346237E0
4.677167707E1;1.819593310E-1;1.695094824E0;9.433155060E0
4.677671240E1;2.106897533E-1;1.628057122E0;9.299078941E0
4.678174774E1;1.915361285E-1;1.647210717E0;9.279925346E0
4.678678307E1;1.532289088E-1;1.541865945E0;9.241618156E0
4.679181840E1;1.149216816E-1;1.570596337E0;9.337387085E0
4.679682322E1;1.244984865E-1;1.695094824E0;9.232041359E0
4.680185855E1;7.661445439E-2;1.800439715E0;9.433155060E0
4.680689388E1;1.532289088E-1;1.944091797E0;9.346963882E0
4.681192921E1;8.619125932E-2;1.867477298E0;9.481039047E0
4.681696455E1;8.619125932E-2;1.733402014E0;9.615114212E0
4.682196936E1;1.532289088E-1;1.752555609E0;9.777919769E0
4.682700470E1;1.915361285E-1;1.675941229E0;9.931148529E0
4.683204003E1;2.202665508E-1;1.608903527E0;1.001733971E1
4.683707536E1;1.723825186E-1;1.589749932E0;1.021845245E1
4.684211069E1;2.394201756E-1;1.656787634E0;1.011310768E1
4.684711551E1;2.489969730E-1;1.762132406E0;9.931148529E0
4.685215084E1;1.915361285E-1;1.790862918E0;9.653421402E0
4.685718617E1;1.244984865E-1;1.819593310E0;9.586383820E0
4.686222150E1;1.532289088E-1;1.666364431E0;9.528923035E0
4.686722632E1;1.915361285E-1;1.695094824E0;9.615114212E0
4.687226165E1;1.532289088E-1;1.704671621E0;9.634267807E0
4.687729699E1;1.723825186E-1;1.628057122E0;9.691728592E0
4.688233232E1;1.532289088E-1;1.704671621E0;9.739612579E0
4.688736765E1;6.703764945E-2;1.656787634E0;9.701305389E0
4.689237247E1;9.576806799E-3;1.819593310E0;9.605537415E0
4.689740780E1;-5.746084079E-2;1.781286120E0;9.414001465E0
4.690244313E1;-9.576806426E-2;1.848323703E0;9.366117477E0
4.690747846E1;-1.532289088E-1;1.857900500E0;9.385271072E0
4.691251380E1;-9.576806426E-2;1.838746905E0;9.404424667E0
4.691751861E1;9.576806799E-3;1.915361404E0;9.595960617E0
4.692255394E1;7.661445439E-2;1.905784607E0;9.701305389E0
4.692758928E1;1.244984865E-1;1.723825216E0;9.864110947E0
4.693262461E1;1.628057212E-1;1.666364431E0;9.959878922E0
4.693765994E1;2.489969730E-1;1.742978811E0;9.931148529E0
4.694266476E1;2.873041928E-1;1.637633920E0;9.873687744E0
4.694770009E1;2.873041928E-1;1.685518026E0;9.797073364E0
4.695273542E1;2.585737705E-1;1.637633920E0;9.758766174E0
4.695777076E1;2.873041928E-1;1.733402014E0;9.720458984E0
4.696280609E1;3.926490843E-1;1.733402014E0;9.634267807E0
4.696781090E1;3.830722570E-1;1.848323703E0;9.605537415E0
4.697284624E1;4.405331016E-1;1.838746905E0;9.672574997E0
4.697788157E1;4.022258818E-1;1.762132406E0;9.749189377E0
4.698291690E1;4.118026793E-1;1.867477298E0;9.768342972E0
4.698792172E1;3.830722570E-1;1.877054095E0;9.816226959E0
4.699295705E1;2.489969730E-1;1.800439715E0;9.864110947E0
4.699799238E1;1.532289088E-1;1.982398987E0;9.787496567E0
4.700302771E1;1.819593310E-1;1.972822189E0;9.691728592E0
4.700806305E1;1.340752989E-1;2.039859772E0;9.452308655E0
4.701306786E1;7.661445439E-2;2.039859772E0;9.490615845E0
4.701810319E1;4.788403213E-2;1.877054095E0;9.605537415E0
4.702313853E1;-9.576806799E-3;1.896207690E0;9.682151794E0
4.702817386E1;-3.830722719E-2;1.944091797E0;9.682151794E0
4.703320919E1;5.746084079E-2;1.924938202E0;9.701305389E0
4.703821401E1;2.873042040E-2;1.944091797E0;9.643844604E0
4.704324934E1;7.661445439E-2;1.905784607E0;9.528923035E0
4.704828467E1;4.788403213E-2;1.857900500E0;9.509769440E0
4.705332000E1;4.788403213E-2;1.972822189E0;9.433155060E0
4.705835534E1;4.788403213E-2;1.953668594E0;9.442731857E0
4.706336015E1;9.576806426E-2;1.944091797E0;9.461885452E0
4.706839548E1;1.436520964E-1;1.944091797E0;9.471462250E0
4.707343082E1;1.532289088E-1;1.934514999E0;9.595960617E0
4.707846615E1;2.106897533E-1;2.001552582E0;9.557653427E0
4.708350148E1;1.436520964E-1;2.030282974E0;9.682151794E0
4.708850630E1;2.106897533E-1;2.001552582E0;9.701305389E0
4.709354163E1;2.106897533E-1;1.934514999E0;9.701305389E0
4.709857696E1;2.585737705E-1;1.877054095E0;9.691728592E0
4.710361230E1;2.202665508E-1;1.924938202E0;9.595960617E0
4.710861711E1;2.298433632E-1;1.905784607E0;9.653421402E0
4.711365244E1;2.298433632E-1;2.001552582E0;9.615114212E0
4.711868778E1;2.585737705E-1;2.059013367E0;9.605537415E0
4.712372311E1;2.394201756E-1;2.145204782E0;9.519346237E0
4.712875844E1;2.489969730E-1;2.135627985E0;9.567230225E0
4.713376326E1;2.489969730E-1;2.145204782E0;9.672574997E0
4.713879859E1;1.915361285E-1;2.097320795E0;9.787496567E0
4.714383392E1;2.202665508E-1;2.193088770E0;9.777919769E0
4.714886926E1;1.053448766E-1;2.145204782E0;9.730035782E0
4.715387407E1;2.585737705E-1;2.087743998E0;9.691728592E0
4.715890940E1;7.661445439E-2;2.011129379E0;9.605537415E0
4.716394473E1;1.436520964E-1;2.154781580E0;9.643844604E0
4.716898007E1;9.576806426E-2;2.078166962E0;9.500192642E0
4.717401540E1;1.340752989E-1;2.039859772E0;9.519346237E0
4.717902022E1;9.576806426E-2;1.963245392E0;9.557653427E0
4.718405555E1;5.746084079E-2;1.991975784E0;9.538499832E0
4.718909088E1;4.788403213E-2;2.001552582E0;9.528923035E0
4.719412621E1;1.053448766E-1;2.106897593E0;9.423578262E0
4.719913103E1;1.053448766E-1;2.030282974E0;9.500192642E0
4.720416636E1;1.340752989E-1;2.049436569E0;9.519346237E0
4.720920169E1;5.746084079E-2;2.011129379E0;9.548076630E0
4.721423703E1;1.149216816E-1;2.049436569E0;9.509769440E0
4.721927236E1;2.106897533E-1;1.944091797E0;9.643844604E0
4.722427717E1;8.619125932E-2;1.915361404E0;9.682151794E0
4.722931251E1;9.576806426E-2;1.991975784E0;9.682151794E0
4.723434784E1;1.436520964E-1;2.049436569E0;9.701305389E0
4.723938317E1;2.106897533E-1;2.097320795E0;9.730035782E0
4.724438799E1;1.532289088E-1;2.068590164E0;9.816226959E0
4.724942332E1;2.298433632E-1;2.116474390E0;9.921571732E0
4.725445865E1;1.532289088E-1;1.982398987E0;9.902418137E0
4.725949398E1;1.436520964E-1;1.915361404E0;9.950302124E0
4.726452932E1;7.661445439E-2;1.915361404E0;9.902418137E0
4.726953413E1;6.703764945E-2;1.886630893E0;9.873687744E0
4.727456947E1;1.244984865E-1;1.877054095E0;9.777919769E0
4.727960480E1;2.873042040E-2;2.001552582E0;9.701305389E0
4.728464013E1;-1.915361360E-2;2.078166962E0;9.509769440E0
4.728967546E1;-7.661445439E-2;2.020706177E0;9.538499832E0
4.729468028E1;-6.703764945E-2;1.953668594E0;9.509769440E0
4.729971561E1;0.000000000E0;1.867477298E0;9.528923035E0
4.730475094E1;5.746084079E-2;1.829170108E0;9.528923035E0
4.730978628E1;9.576806426E-2;1.819593310E0;9.691728592E0
4.731482161E1;7.661445439E-2;1.723825216E0;9.777919769E0
4.731982642E1;2.873042040E-2;1.838746905E0;9.777919769E0
4.732486176E1;5.746084079E-2;1.800439715E0;9.643844604E0
4.732989709E1;1.340752989E-1;1.829170108E0;9.576807022E0
4.733493242E1;2.011129409E-1;1.857900500E0;9.567230225E0
4.733996775E1;2.106897533E-1;1.771709204E0;9.643844604E0
4.734497257E1;2.489969730E-1;1.733402014E0;9.739612579E0
4.735000790E1;3.160346150E-1;1.810016513E0;9.921571732E0
4.735504323E1;2.873041928E-1;1.819593310E0;9.979032516E0
4.736007857E1;2.968810201E-1;1.829170108E0;1.002691650E1
4.736511390E1;2.011129409E-1;1.810016513E0;1.009395409E1
4.737011871E1;1.244984865E-1;1.771709204E0;1.006522369E1
4.737515405E1;1.628057212E-1;1.924938202E0;9.892841339E0
4.738018938E1;6.703764945E-2;1.819593310E0;9.806650162E0
4.738522471E1;-2.873042040E-2;1.800439715E0;9.768342972E0
4.739026005E1;-3.830722719E-2;1.781286120E0;9.777919769E0
4.739526486E1;-9.576806799E-3;1.848323703E0;9.672574997E0
4.740030019E1;-7.661445439E-2;1.848323703E0;9.634267807E0
4.740533553E1;-8.619125932E-2;1.819593310E0;9.701305389E0
4.741037086E1;-8.619125932E-2;1.714248419E0;9.653421402E0
4.741540619E1;-1.244984865E-1;1.685518026E0;9.605537415E0
4.742041101E1;-9.576806426E-2;1.589749932E0;9.481039047E0
4.742544634E1;0.000000000E0;1.608903527E0;9.433155060E0
4.743048167E1;4.788403213E-2;1.561019540E0;9.528923035E0
4.743551700E1;4.788403213E-2;1.647210717E0;9.500192642E0
4.744055234E1;5.746084079E-2;1.685518026E0;9.481039047E0
4.744555715E1;2.011129409E-1;1.762132406E0;9.452308655E0
4.745059248E1;2.202665508E-1;1.810016513E0;9.452308655E0
4.745562782E1;2.202665508E-1;1.704671621E0;9.538499832E0
4.746066315E1;3.160346150E-1;1.733402014E0;9.691728592E0
4.746566796E1;3.639186621E-1;1.637633920E0;9.777919769E0
4.747070330E1;3.639186621E-1;1.695094824E0;9.931148529E0
4.747573863E1;4.118026793E-1;1.647210717E0;9.988609314E0
4.748077396E1;3.639186621E-1;1.666364431E0;1.001733971E1
4.748580929E1;4.309563041E-1;1.685518026E0;9.892841339E0
4.749081411E1;4.213795066E-1;1.781286120E0;9.835380554E0
4.749584944E1;3.639186621E-1;1.733402014E0;9.634267807E0
4.750088477E1;3.160346150E-1;1.656787634E0;9.615114212E0
4.750592011E1;2.873041928E-1;1.704671621E0;9.643844604E0
4.751095544E1;2.777273953E-1;1.637633920E0;9.500192642E0
4.751596026E1;2.011129409E-1;1.752555609E0;9.548076630E0
4.752099559E1;2.585737705E-1;1.675941229E0;9.548076630E0
4.752603092E1;2.489969730E-1;1.685518026E0;9.548076630E0
4.753106625E1;1.628057212E-1;1.704671621E0;9.538499832E0
4.753607107E1;8.619125932E-2;1.742978811E0;9.481039047E0
4.754110640E1;8.619125932E-2;1.790862918E0;9.346963882E0
4.754614173E1;5.746084079E-2;1.762132406E0;9.404424667E0
4.755117707E1;-1.149216816E-1;1.800439715E0;9.346963882E0
4.755621240E1;9.576806799E-3;1.781286120E0;9.394847870E0
4.756121721E1;3.830722719E-2;1.829170108E0;9.433155060E0
4.756625255E1;6.703764945E-2;1.886630893E0;9.548076630E0
4.757128788E1;1.532289088E-1;1.608903527E0;9.605537415E0
4.757632321E1;2.106897533E-1;1.513135433E0;9.605537415E0
4.758135854E1;2.106897533E-1;1.570596337E0;9.509769440E0
4.758636336E1;2.777273953E-1;1.474828243E0;9.509769440E0
4.759139869E1;2.585737705E-1;1.561019540E0;9.586383820E0
4.759643402E1;2.585737705E-1;1.656787634E0;9.461885452E0
4.760146936E1;2.585737705E-1;1.819593310E0;9.366117477E0
4.760650469E1;2.585737705E-1;1.838746905E0;9.346963882E0
4.761150950E1;3.064578176E-1;1.867477298E0;9.404424667E0
4.761654484E1;2.489969730E-1;1.742978811E0;9.730035782E0
4.762158017E1;2.106897533E-1;1.723825216E0;9.883264542E0
4.762661550E1;3.160346150E-1;1.714248419E0;1.008437729E1
4.763165084E1;2.298433632E-1;1.666364431E0;1.023760605E1
4.763665565E1;2.011129409E-1;1.599326730E0;1.025675964E1
4.764169098E1;2.681505978E-1;1.608903527E0;1.017056847E1
4.764672632E1;1.340752989E-1;1.599326730E0;9.873687744E0
4.765176165E1;1.436520964E-1;1.628057122E0;9.615114212E0
4.765679698E1;1.915361285E-1;1.608903527E0;9.366117477E0
4.766180180E1;1.149216816E-1;1.561019540E0;9.299078941E0
4.766683713E1;5.746084079E-2;1.570596337E0;9.337387085E0
4.767187246E1;1.436520964E-1;1.675941229E0;9.308655739E0
4.767690779E1;1.723825186E-1;1.742978811E0;9.308655739E0
4.768194313E1;1.436520964E-1;1.695094824E0;9.366117477E0
4.768694794E1;1.340752989E-1;1.733402014E0;9.337387085E0
4.769198327E1;5.746084079E-2;1.752555609E0;9.423578262E0
4.769701861E1;0.000000000E0;1.829170108E0;9.461885452E0
4.770205394E1;4.788403213E-2;1.810016513E0;9.605537415E0
4.770708927E1;9.576806799E-3;1.723825216E0;9.701305389E0
4.771209409E1;7.661445439E-2;1.819593310E0;9.797073364E0
4.771712942E1;1.532289088E-1;1.714248419E0;9.835380554E0
4.772216475E1;1.244984865E-1;1.752555609E0;1.002691650E1
4.772720008E1;2.777273953E-1;1.608903527E0;1.003649330E1
4.773220490E1;3.447650373E-1;1.580173135E0;1.004607010E1
4.773724023E1;3.734954596E-1;1.551442742E0;1.000776291E1
4.774227556E1;4.022258818E-1;1.580173135E0;9.816226959E0
4.774731090E1;3.447650373E-1;1.647210717E0;9.701305389E0
4.775234623E1;3.639186621E-1;1.628057122E0;9.576807022E0
4.775735104E1;2.585737705E-1;1.790862918E0;9.538499832E0
4.776238638E1;2.777273953E-1;1.838746905E0;9.528923035E0
4.776742171E1;3.160346150E-1;1.886630893E0;9.509769440E0
4.777245704E1;2.585737705E-1;1.886630893E0;9.691728592E0
4.777749238E1;1.819593310E-1;1.963245392E0;9.844957352E0
4.778249719E1;1.436520964E-1;1.867477298E0;9.950302124E0
4.778753252E1;1.628057212E-1;1.886630893E0;9.940725327E0
4.779256786E1;2.106897533E-1;1.877054095E0;9.931148529E0
4.779760319E1;1.532289088E-1;1.857900500E0;9.835380554E0
4.780263852E1;6.703764945E-2;1.896207690E0;9.797073364E0
4.780764334E1;-9.576806799E-3;1.915361404E0;9.720458984E0
4.781267867E1;4.788403213E-2;1.915361404E0;9.519346237E0
4.781771400E1;1.149216816E-1;1.829170108E0;9.519346237E0
4.782274933E1;1.244984865E-1;1.790862918E0;9.442731857E0
4.782778467E1;1.244984865E-1;1.790862918E0;9.461885452E0
4.783278948E1;1.819593310E-1;1.733402014E0;9.528923035E0
4.783782481E1;2.106897533E-1;1.752555609E0;9.615114212E0
4.784286015E1;2.011129409E-1;1.838746905E0;9.643844604E0
4.784789548E1;2.106897533E-1;1.781286120E0;9.548076630E0
4.785290029E1;1.244984865E-1;1.838746905E0;9.500192642E0
4.785793563E1;1.436520964E-1;1.963245392E0;9.538499832E0
4.786297096E1;1.244984865E-1;2.001552582E0;9.557653427E0
4.786800629E1;9.576806426E-2;1.982398987E0;9.519346237E0
4.787301111E1;3.830722719E-2;2.030282974E0;9.634267807E0
4.787804644E1;8.619125932E-2;2.059013367E0;9.653421402E0
4.788308177E1;5.746084079E-2;2.135627985E0;9.720458984E0
4.788811711E1;-6.703764945E-2;2.049436569E0;9.749189377E0
4.789312192E1;-7.661445439E-2;2.039859772E0;9.739612579E0
4.789815725E1;1.915361360E-2;1.953668594E0;9.797073364E0
4.790319259E1;-5.746084079E-2;1.944091797E0;9.701305389E0
4.790822792E1;-6.703764945E-2;1.905784607E0;9.739612579E0
4.791326325E1;-5.746084079E-2;1.790862918E0;9.615114212E0
4.791826807E1;-2.873042040E-2;1.829170108E0;9.557653427E0
4.792330340E1;9.576806799E-3;1.972822189E0;9.481039047E0
4.792833873E1;1.244984865E-1;2.001552582E0;9.423578262E0
4.793337406E1;9.576806426E-2;1.857900500E0;9.404424667E0
4.793840940E1;1.723825186E-1;1.953668594E0;9.481039047E0
4.794341421E1;2.298433632E-1;1.857900500E0;9.567230225E0
4.794844954E1;2.681505978E-1;1.848323703E0;9.605537415E0
4.795348488E1;2.777273953E-1;1.915361404E0;9.662998199E0
4.795852021E1;3.256114423E-1;1.838746905E0;9.691728592E0
4.796355554E1;2.489969730E-1;1.905784607E0;9.730035782E0
4.796856036E1;2.873041928E-1;2.030282974E0;9.653421402E0
4.797359569E1;2.394201756E-1;2.039859772E0;9.586383820E0
4.797863102E1;2.202665508E-1;2.087743998E0;9.634267807E0
4.798366635E1;1.532289088E-1;1.934514999E0;9.720458984E0
4.798870169E1;2.106897533E-1;1.953668594E0;9.797073364E0
4.799370650E1;1.436520964E-1;1.982398987E0;9.864110947E0
4.799874184E1;1.340752989E-1;1.944091797E0;9.873687744E0
4.800377717E1;6.703764945E-2;1.905784607E0;9.873687744E0
4.800881250E1;9.576806426E-2;1.867477298E0;9.844957352E0
4.801381732E1;-4.788403213E-2;1.829170108E0;9.701305389E0
4.801885265E1;2.873042040E-2;1.934514999E0;9.567230225E0
4.802388798E1;-3.830722719E-2;1.944091797E0;9.423578262E0
4.802892331E1;-4.788403213E-2;1.915361404E0;9.318233490E0
4.803395865E1;-7.661445439E-2;2.011129379E0;9.260771751E0
4.803896346E1;-5.746084079E-2;1.944091797E0;9.308655739E0
4.804399879E1;0.000000000E0;1.991975784E0;9.423578262E0
4.804903413E1;-4.788403213E-2;1.877054095E0;9.404424667E0
4.805406946E1;-9.576806799E-3;1.819593310E0;9.452308655E0
4.805907427E1;5.746084079E-2;1.800439715E0;9.576807022E0
4.806410961E1;1.053448766E-1;1.905784607E0;9.452308655E0
4.806914494E1;1.532289088E-1;1.762132406E0;9.433155060E0
4.807418027E1;1.149216816E-1;1.771709204E0;9.624691010E0
4.807921560E1;1.149216816E-1;1.934514999E0;9.653421402E0
4.808422042E1;2.106897533E-1;1.963245392E0;9.605537415E0
4.808925575E1;2.585737705E-1;1.953668594E0;9.739612579E0
4.809429108E1;2.106897533E-1;2.011129379E0;9.816226959E0
4.809932642E1;3.256114423E-1;1.934514999E0;9.902418137E0
4.810436175E1;2.873041928E-1;1.886630893E0;1.011310768E1
4.810936656E1;3.639186621E-1;1.810016513E0;1.017056847E1
4.811440190E1;3.830722570E-1;1.867477298E0;1.016099167E1
4.811943723E1;3.639186621E-1;1.742978811E0;1.012268448E1
4.812447256E1;3.447650373E-1;1.790862918E0;1.003649330E1
4.812950790E1;2.777273953E-1;1.924938202E0;9.768342972E0
4.813451271E1;1.628057212E-1;1.944091797E0;9.576807022E0
4.813954804E1;3.064578176E-1;1.819593310E0;9.509769440E0
4.814458338E1;1.340752989E-1;1.781286120E0;9.538499832E0
4.814961871E1;1.340752989E-1;1.781286120E0;9.624691010E0
4.815465404E1;1.149216816E-1;1.867477298E0;9.615114212E0
4.815965886E1;1.436520964E-1;1.819593310E0;9.615114212E0
4.816469419E1;8.619125932E-2;1.723825216E0;9.653421402E0
4.816972952E1;7.661445439E-2;1.742978811E0;9.481039047E0
4.817476485E1;6.703764945E-2;1.771709204E0;9.481039047E0
4.817980019E1;1.915361360E-2;1.800439715E0;9.366117477E0
4.818480500E1;-4.788403213E-2;1.857900500E0;9.346963882E0
4.818984033E1;0.000000000E0;1.800439715E0;9.394847870E0
4.819487567E1;-9.576806799E-3;1.857900500E0;9.394847870E0
4.819991100E1;1.436520964E-1;1.781286120E0;9.595960617E0
4.820494633E1;2.202665508E-1;1.819593310E0;9.806650162E0
4.820995115E1;1.723825186E-1;1.742978811E0;9.892841339E0
4.821498648E1;1.532289088E-1;1.685518026E0;1.002691650E1
4.822002181E1;2.106897533E-1;1.733402014E0;9.988609314E0
4.822505714E1;2.394201756E-1;1.829170108E0;9.969455719E0
4.823009248E1;2.394201756E-1;1.695094824E0;9.921571732E0
4.823509729E1;2.394201756E-1;1.790862918E0;9.825803757E0
4.824013262E1;8.619125932E-2;1.829170108E0;9.768342972E0
4.824516796E1;2.873042040E-2;1.838746905E0;9.672574997E0
4.825020329E1;6.703764945E-2;1.790862918E0;9.634267807E0
4.825523862E1;3.830722719E-2;1.762132406E0;9.653421402E0
4.826024344E1;5.746084079E-2;1.762132406E0;9.672574997E0
4.826527877E1;3.830722719E-2;1.675941229E0;9.624691010E0
4.827031410E1;6.703764945E-2;1.742978811E0;9.653421402E0
4.827534944E1;6.703764945E-2;1.723825216E0;9.615114212E0
4.828038477E1;4.788403213E-2;1.656787634E0;9.500192642E0
4.828538958E1;7.661445439E-2;1.733402014E0;9.442731857E0
4.829042492E1;7.661445439E-2;1.800439715E0;9.308655739E0
4.829546025E1;1.819593310E-1;1.934514999E0;9.385271072E0
4.830049558E1;1.723825186E-1;1.810016513E0;9.385271072E0
4.830553091E1;1.723825186E-1;1.685518026E0;9.653421402E0
4.831053573E1;2.585737705E-1;1.656787634E0;9.701305389E0
4.831557106E1;2.873041928E-1;1.723825216E0;9.921571732E0
4.832060639E1;3.639186621E-1;1.810016513E0;9.979032516E0
4.832564173E1;2.681505978E-1;1.685518026E0;1.005564690E1
4.833067706E1;3.256114423E-1;1.742978811E0;1.006522369E1
4.833568188E1;3.064578176E-1;1.742978811E0;9.988609314E0
4.834071721E1;2.106897533E-1;1.810016513E0;9.816226959E0
4.834575254E1;1.532289088E-1;1.647210717E0;9.758766174E0
4.835078787E1;1.053448766E-1;1.666364431E0;9.634267807E0
4.835579269E1;6.703764945E-2;1.752555609E0;9.634267807E0
4.836082802E1;1.340752989E-1;1.733402014E0;9.653421402E0
4.836586335E1;2.873042040E-2;1.781286120E0;9.634267807E0
4.837089868E1;2.873042040E-2;1.733402014E0;9.548076630E0
4.837593402E1;9.576806799E-3;1.637633920E0;9.509769440E0
4.838093883E1;-2.873042040E-2;1.675941229E0;9.375694275E0
4.838597417E1;9.576806799E-3;1.608903527E0;9.375694275E0
4.839100950E1;1.915361360E-2;1.656787634E0;9.414001465E0
4.839604483E1;-4.788403213E-2;1.675941229E0;9.452308655E0
4.840108016E1;9.576806799E-3;1.742978811E0;9.452308655E0
4.840608498E1;3.830722719E-2;1.781286120E0;9.519346237E0
4.841112031E1;1.244984865E-1;1.810016513E0;9.576807022E0
4.841615564E1;1.149216816E-1;1.790862918E0;9.653421402E0
4.842119098E1;1.532289088E-1;1.762132406E0;9.806650162E0
4.842622631E1;1.723825186E-1;1.771709204E0;9.892841339E0
4.843123112E1;3.256114423E-1;1.723825216E0;1.000776291E1
4.843626646E1;2.681505978E-1;1.618480325E0;1.000776291E1
4.844130179E1;2.777273953E-1;1.656787634E0;1.016099167E1
4.844633712E1;2.202665508E-1;1.647210717E0;1.003649330E1
4.845137246E1;1.628057212E-1;1.714248419E0;9.959878922E0
4.845637727E1;1.532289088E-1;1.790862918E0;9.835380554E0
4.846141260E1;2.202665508E-1;1.742978811E0;9.662998199E0
4.846644794E1;1.819593310E-1;1.685518026E0;9.653421402E0
4.847148327E1;1.149216816E-1;1.656787634E0;9.643844604E0
4.847651860E1;6.703764945E-2;1.695094824E0;9.653421402E0
4.848152342E1;2.681505978E-1;1.685518026E0;9.682151794E0
4.848655875E1;8.619125932E-2;1.714248419E0;9.710882187E0
4.849159408E1;1.244984865E-1;1.704671621E0;9.682151794E0
4.849662941E1;8.619125932E-2;1.742978811E0;9.730035782E0
4.850166475E1;9.576806799E-3;1.723825216E0;9.615114212E0
4.850666956E1;2.873042040E-2;1.733402014E0;9.643844604E0
4.851170489E1;4.788403213E-2;1.714248419E0;9.730035782E0
4.851674023E1;8.619125932E-2;1.762132406E0;9.777919769E0
4.852177556E1;1.532289088E-1;1.704671621E0;9.816226959E0
